Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Height	name;number	1.4		FALSE	FALSE	FALSE	[Auto];[]		[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))];[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 379
BlockAlign	name	1.4		FALSE	FALSE	TRUE	Before	[Before,Middle,After,Justify]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 379
InlineAlign	name	1.4		FALSE	FALSE	TRUE	Start	[Start,Center,End]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 379
TBorderStyle	array;name	1.5		FALSE	FALSE	TRUE	[];[None]	[];[None,Hidden,Dotted,Dashed,Solid,Double,Groove,Ridge,Inset,Outset]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))];[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]	[ArrayOf_4BorderStyleNames];[]	Table 379
TPadding	array;integer	1.5		FALSE	FALSE	TRUE	[];[0]		[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))];[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]	[ArrayOf_4Integers];[]	Table 379
BaselineShift	number	1.4		FALSE	FALSE	TRUE	0		[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 380
LineHeight	name;number	1.4		FALSE	FALSE	TRUE	[Normal];[]	[Normal,Auto];[]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))];[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 380
TextPosition	name	2.0		FALSE	FALSE	TRUE	Normal	[Sup,Sub,Normal]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 380
TextDecorationColor	array	1.5		FALSE	FALSE	TRUE			[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]	[ArrayOf_3RGBNumbers]	Table 380
TextDecorationThickness	number	1.5		FALSE	FALSE	TRUE			[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 380
TextDecorationType	name	1.4		FALSE	FALSE	TRUE	None	[None,Underline,Overline,LineThrough]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 380
RubyAlign	name	1.5		FALSE	FALSE	TRUE	Distribute	[Start,Center,End,Justify,Distribute]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 380
RubyPosition	name	1.5		FALSE	FALSE	TRUE	Before	[Before,After,Warichu,Inline]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 380
GlyphOrientationVertical	integer;name	1.5		FALSE	FALSE	TRUE	[];[Auto]	[-180,-90,0,90,180,270,360];[Auto]	[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))];[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 380 and https://github.com/pdf-association/pdf-issues/issues/152
ColumnCount	integer	1.6		FALSE	FALSE	FALSE	1		[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 381
ColumnGap	array;number	1.6		FALSE	FALSE	FALSE			[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))];[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]	[ArrayOfNumbersGeneral];[]	Table 381
ColumnWidths	array;number	1.6		FALSE	FALSE	FALSE			[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))];[fn:Eval((@O==Layout) || ((@O!=List) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]	[ArrayOfNumbersGeneral];[]	Table 381
ListNumbering	name	1.4		FALSE	FALSE	TRUE	None	[None,Unordered,Description,Disc,Circle,Square,Ordered,Decimal,UpperRoman,LowerRoman,UpperAlpha,LowerAlpha]	[fn:Eval((@O==List) || ((@O!=Layout) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 382
ContinuedList	boolean	2.0		FALSE	FALSE	FALSE	false		[fn:Eval((@O==List) || ((@O!=Layout) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 382
ContinuedForm	string-byte	2.0		FALSE	FALSE	FALSE			[fn:Eval((@O==List) || ((@O!=Layout) && (@O!=Table) && (@O!=PrintField) && (@O!=Table)))]		Table 382
Role	name	1.4		FALSE	FALSE	FALSE		[rb,cb,pb,tv,lb]	[fn:Eval((@O==PrintField) || ((@O!=Layout) && (@O!=List) && (@O!=Table) && (@O!=Artifact)))]		Table 383
Checked	name	1.7		FALSE	FALSE	FALSE	off	[on,off,neutral]	[fn:Eval((@O==PrintField) || ((@O!=Layout) && (@O!=List) && (@O!=Table) && (@O!=Artifact)))]		Table 383
checked	name	1.7	2.0	FALSE	FALSE	FALSE	off	[on,off,neutral]	[fn:Eval((@O==PrintField) || ((@O!=Layout) && (@O!=List) && (@O!=Table) && (@O!=Artifact)))]		Table 383
Desc	string-text	1.7		FALSE	FALSE	FALSE			[fn:Eval((@O==PrintField) || ((@O!=Layout) && (@O!=List) && (@O!=Table) && (@O!=Artifact)))]		Table 383
RowSpan	integer	1.4		FALSE	FALSE	FALSE	1		[fn:Eval((@O==Table) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Artifact)))]		Table 384
ColSpan	integer	1.4		FALSE	FALSE	FALSE	1		[fn:Eval((@O==Table) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Artifact)))]		Table 384
Headers	array	1.4		FALSE	FALSE	FALSE			[fn:Eval((@O==Table) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Artifact)))]	[ArrayOfStringsByte]	Table 384
Scope	name	1.4		FALSE	FALSE	FALSE		[Row,Column,Both]	[fn:Eval((@O==Table) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Artifact)))]		Table 384
Summary	string-text	1.7		FALSE	FALSE	FALSE			[fn:Eval((@O==Table) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Artifact)))]		Table 384
Short	string-text	2.0		FALSE	FALSE	FALSE			[fn:Eval((@O==Table) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Artifact)))]		Table 384
P	array	1.6		fn:IsRequired(@O==UserProperties)	FALSE	FALSE				[ArrayOfUserProperty]	Table 361
Type	name	1.4		FALSE	FALSE	FALSE		[Pagination,Layout,Page,Inline]	[fn:Eval((@O==Artifact) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Table)))]		Table 385
Subtype	name	1.7		FALSE	FALSE	FALSE		[Header,Footer,Watermark,PageNum,Bates,LineNum,Redaction]	[fn:Eval((@O==Artifact) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Table)))]		Table 385
Contents	array;string-text	fn:Extension(ADBE_Extn3,1.7)	2.0	FALSE	FALSE	FALSE			[fn:Eval((@O==Artifact) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Table)))];[fn:Eval((@O==Artifact) || ((@O!=Layout) && (@O!=List) && (@O!=PrintField) && (@O!=Table)))]	[ArrayOfStringsText];[]	
